"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD52","Parma","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2016","2016",209,,
"ITD51","Piacenza","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",105,,
"ITD52","Parma","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",168,,
"ITD52","Parma","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",331,,
"ITD51","Piacenza","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2016","2016",174,,
"ITD52","Parma","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2016","2016",314,,
"ITD52","Parma","DEATH","morti","9","totale","7_2","altre malattie del cuore","2016","2016",512,,
"ITD51","Piacenza","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2016","2016",211,,
"ITD52","Parma","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2016","2016",276,,
"ITD52","Parma","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2016","2016",446,,
"ITD51","Piacenza","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2016","2016",156,,
"ITD52","Parma","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2016","2016",216,,
"ITD52","Parma","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2016","2016",358,,
"ITD51","Piacenza","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",140,,
"ITD52","Parma","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",176,,
"ITD52","Parma","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",369,,
"ITD52","Parma","DEATH","morti","2","femmine","8_1","influenza","2016","2016",3,,
"ITD52","Parma","DEATH","morti","9","totale","8_1","influenza","2016","2016",7,,
"ITD51","Piacenza","DEATH","morti","1","maschi","8_2","polmonite","2016","2016",30,,
"ITD51","Piacenza","DEATH","morti","2","femmine","8_2","polmonite","2016","2016",50,,
"ITD52","Parma","DEATH","morti","2","femmine","8_2","polmonite","2016","2016",39,,
"ITD52","Parma","DEATH","morti","9","totale","8_2","polmonite","2016","2016",94,,
"ITD51","Piacenza","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",65,,
"ITD52","Parma","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",75,,
"ITD52","Parma","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",1,,
"ITD52","Parma","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",2,,
"ITD51","Piacenza","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",65,,
"ITD52","Parma","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",74,,
"ITD52","Parma","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",152,,
"ITD51","Piacenza","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",25,,
"ITD52","Parma","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",59,,
"ITD51","Piacenza","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2016","2016",67,,
"ITD52","Parma","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2016","2016",128,,
"ITD52","Parma","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2016","2016",227,,
"ITD52","Parma","DEATH","morti","2","femmine","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",3,,
"ITD52","Parma","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",4,,
"ITD51","Piacenza","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",16,,
"ITD52","Parma","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",17,,
"ITD52","Parma","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",47,,
"ITD51","Piacenza","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2016","2016",49,,
"ITD52","Parma","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2016","2016",108,,
"ITD52","Parma","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2016","2016",176,,
"ITD51","Piacenza","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2016","2016",1,,
"ITD52","Parma","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2016","2016",6,,
"ITD52","Parma","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2016","2016",10,,
"ITD51","Piacenza","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",15,,
"ITD52","Parma","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",17,,
"ITD52","Parma","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",25,,
"ITD51","Piacenza","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2016","2016",4,,
"ITD52","Parma","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2016","2016",9,,
"ITD52","Parma","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2016","2016",10,,
"ITD51","Piacenza","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",11,,
"ITD52","Parma","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",8,,
"ITD52","Parma","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",15,,
"ITD51","Piacenza","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2016","2016",31,,
"ITD52","Parma","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2016","2016",58,,
"ITD52","Parma","DEATH","morti","9","totale","12","malattie dell'apparato genitourinario","2016","2016",102,,
"ITD51","Piacenza","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2016","2016",19,,
"ITD52","Parma","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2016","2016",35,,
"ITD52","Parma","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2016","2016",62,,
"ITD51","Piacenza","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2016","2016",12,,
"ITD52","Parma","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2016","2016",23,,
"ITD52","Parma","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2016","2016",40,,
"ITD52","Parma","DEATH","morti","2","femmine","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2016","2016",5,,
"ITD52","Parma","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2016","2016",7,,
"ITD51","Piacenza","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",2,,
"ITD52","Parma","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",3,,
"ITD52","Parma","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",5,,
"ITD51","Piacenza","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2016","2016",64,,
"ITD52","Parma","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2016","2016",78,,
"ITD52","Parma","DEATH","morti","2","femmine","16_2","cause sconosciute e non specificate","2016","2016",5,,
"ITD51","Piacenza","DEATH","morti","1","maschi","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2016","2016",26,,
"ITD51","Piacenza","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2016","2016",62,,
"ITD52","Parma","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2016","2016",73,,
"ITD52","Parma","DEATH","morti","9","totale","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2016","2016",98,,
"ITD51","Piacenza","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2016","2016",76,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2016","2016",72,,
"ITD52","Parma","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2016","2016",81,,
"ITD52","Parma","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2016","2016",217,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_1","accidenti","2016","2016",63,,
"ITD52","Parma","DEATH","morti","2","femmine","17_1","accidenti","2016","2016",68,,
"ITD52","Parma","DEATH","morti","9","totale","17_1","accidenti","2016","2016",172,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2016","2016",9,,
"ITD52","Parma","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2016","2016",8,,
"ITD52","Parma","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2016","2016",36,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2016","2016",18,,
"ITD52","Parma","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2016","2016",13,,
"ITD52","Parma","DEATH","morti","9","totale","17_1_2","di cui cadute accidentali","2016","2016",33,,
"ITD52","Parma","DEATH","morti","9","totale","17_1_3","di cui annegamento e sommersione accidentali","2016","2016",2,,
"ITD51","Piacenza","DEATH","morti","1","maschi","17_1_4","di cui avvelenamento accidentale","2016","2016",1,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_1_4","di cui avvelenamento accidentale","2016","2016",1,,
"ITD52","Parma","DEATH","morti","2","femmine","17_1_4","di cui avvelenamento accidentale","2016","2016",3,,
"ITD52","Parma","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2016","2016",11,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2016","2016",35,,
"ITD52","Parma","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2016","2016",44,,
"ITD52","Parma","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2016","2016",90,,
"ITD51","Piacenza","DEATH","morti","1","maschi","17_2","suicidio e autolesione intenzionale","2016","2016",24,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2016","2016",5,,
"ITD52","Parma","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2016","2016",6,,
"ITD52","Parma","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2016","2016",32,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2016","2016",3,,
"ITD52","Parma","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2016","2016",2,,
"ITD52","Parma","DEATH","morti","9","totale","17_3","omicidio, aggressione","2016","2016",4,,
"ITD51","Piacenza","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",1,,
"ITD52","Parma","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",5,,
"ITD52","Parma","DEATH","morti","9","totale","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",9,,
"ITD51","Piacenza","DEATH","morti","2","femmine","99","totale","2016","2016",1923,,
"ITD52","Parma","DEATH","morti","2","femmine","99","totale","2016","2016",2707,,
"ITD52","Parma","DEATH","morti","9","totale","99","totale","2016","2016",5091,,
"ITD37","Rovigo","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2016","2016",75,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","1","alcune malattie infettive e parassitarie","2016","2016",121,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2016","2016",208,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","1_1","tubercolosi","2016","2016",1,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","1_1","tubercolosi","2016","2016",4,,
"ITD37","Rovigo","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2016","2016",2,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","1_2","aids (malattia da hiv)","2016","2016",1,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2016","2016",2,,
"ITD37","Rovigo","DEATH","morti","9","totale","1_3","epatite virale","2016","2016",7,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","1_3","epatite virale","2016","2016",14,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","1_3","epatite virale","2016","2016",18,,
"ITD37","Rovigo","DEATH","morti","9","totale","1_4","altre malattie infettive e parassitarie","2016","2016",65,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","1_4","altre malattie infettive e parassitarie","2016","2016",105,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","1_4","altre malattie infettive e parassitarie","2016","2016",184,,
"ITD37","Rovigo","DEATH","morti","9","totale","2","tumori","2016","2016",827,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2","tumori","2016","2016",737,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2","tumori","2016","2016",1611,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1","tumori maligni","2016","2016",759,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1","tumori maligni","2016","2016",687,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1","tumori maligni","2016","2016",1517,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",10,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",31,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2016","2016",16,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_2","di cui tumori maligni dell'esofago","2016","2016",4,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2016","2016",11,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2016","2016",33,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_3","di cui tumori maligni dello stomaco","2016","2016",41,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2016","2016",104,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",82,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",143,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",41,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",23,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",82,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2016","2016",45,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_6","di cui tumori maligni del pancreas","2016","2016",65,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2016","2016",130,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",12,,
"ITD53","Reggio nell'Emilia","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2016","2016",1,,
"ITD53","Reggio nell'Emilia","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",16,,
"ITD37","Rovigo","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",173,,
